repo,owner,web_url,file,line_number,category,pattern,line
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/ml_kem/Makefile,81,post_quantum,\bKyber\b,"@openssl list -public-key-algorithms 2>/dev/null | grep -i ""ml-kem\|kyber"" || echo ""No ML-KEM algorithms found"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/Makefile,1,post_quantum,post.quantum\b,# Makefile for Post-Quantum Signatures Demo
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/Makefile,29,asymmetric,\bDSA\b,# Run with default algorithm (ML-DSA-44)
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/Makefile,37,asymmetric,\bDSA\b,"@for algo in ""ML-DSA-44"" ""ML-DSA-65"" ""Falcon-512"" ""SPHINCS+-SHA2-128f-simple""; do \"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/Makefile,37,post_quantum,\bFALCON\b,"@for algo in ""ML-DSA-44"" ""ML-DSA-65"" ""Falcon-512"" ""SPHINCS+-SHA2-128f-simple""; do \"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/Makefile,37,post_quantum,\bSPHINCS\b,"@for algo in ""ML-DSA-44"" ""ML-DSA-65"" ""Falcon-512"" ""SPHINCS+-SHA2-128f-simple""; do \"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/Makefile,44,asymmetric,\bDSA\b,./$(TARGET) ML-DSA-44
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/Makefile,47,asymmetric,\bDSA\b,./$(TARGET) ML-DSA-65
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/Makefile,50,post_quantum,\bFALCON\b,./$(TARGET) Falcon-512
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/Makefile,53,post_quantum,\bSPHINCS\b,./$(TARGET) SPHINCS+-SHA2-128f-simple
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/Makefile,67,asymmetric,\bDSA\b,"@echo ""  run              - Run with ML-DSA-44 (default)"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/Makefile,69,asymmetric,\bDSA\b,"@echo ""  run-mldsa44      - Run with ML-DSA-44"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/Makefile,70,asymmetric,\bDSA\b,"@echo ""  run-mldsa65      - Run with ML-DSA-65"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/Makefile,71,post_quantum,\bFALCON\b,"@echo ""  run-falcon512    - Run with Falcon-512"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/Makefile,72,post_quantum,\bSPHINCS\b,"@echo ""  run-sphincs128   - Run with SPHINCS+-SHA2-128f-simple"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/readme.md,5,asymmetric,\bDSA\b,# Run with default algorithm (ML-DSA-44)
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/readme.md,9,asymmetric,\bDSA\b,./pq_sig_demo ML-DSA-65
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/readme.md,10,post_quantum,\bFALCON\b,./pq_sig_demo Falcon-512
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/readme.md,11,post_quantum,\bSPHINCS\b,./pq_sig_demo SPHINCS+-SHA2-128f-simple
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,81,post_quantum,post.quantum\b,"const char* message1 = ""This document demonstrates post-quantum cryptography"";"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,137,asymmetric,\bDSA\b,"if (strstr(sig_name, ""ML-DSA"") != NULL || strstr(sig_name, ""Dilithium"") != NULL) {"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,137,post_quantum,\bDilithium\b,"if (strstr(sig_name, ""ML-DSA"") != NULL || strstr(sig_name, ""Dilithium"") != NULL) {"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,138,asymmetric,\bDSA\b,"printf(""   • ML-DSA (Dilithium) - Lattice-based signatures\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,138,post_quantum,\bDilithium\b,"printf(""   • ML-DSA (Dilithium) - Lattice-based signatures\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,141,post_quantum,\bFALCON\b,"} else if (strstr(sig_name, ""Falcon"") != NULL) {"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,142,post_quantum,\bFALCON\b,"printf(""   • Falcon - Lattice-based signatures\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,145,asymmetric,\bDSA\b,"} else if (strstr(sig_name, ""SPHINCS"") != NULL || strstr(sig_name, ""SLH-DSA"") != NULL) {"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,145,post_quantum,\bSPHINCS\b,"} else if (strstr(sig_name, ""SPHINCS"") != NULL || strstr(sig_name, ""SLH-DSA"") != NULL) {"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,146,asymmetric,\bDSA\b,"printf(""   • SLH-DSA (SPHINCS+) - Hash-based signatures\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,146,post_quantum,\bSPHINCS\b,"printf(""   • SLH-DSA (SPHINCS+) - Hash-based signatures\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,159,post_quantum,post.quantum\b,"printf(""🎯 Post-Quantum Signature Demonstration\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,170,asymmetric,\bDSA\b,"""ML-DSA-44"",        // Dilithium2 - 128-bit security"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,171,asymmetric,\bDSA\b,"""ML-DSA-65"",        // Dilithium3 - 192-bit security"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,172,asymmetric,\bDSA\b,"""ML-DSA-87"",        // Dilithium5 - 256-bit security"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,173,post_quantum,\bFALCON\b,"""Falcon-512"",       // Small signatures"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,174,post_quantum,\bFALCON\b,"""Falcon-1024"",      // Higher security"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,175,post_quantum,\bSPHINCS\b,"""SPHINCS+-SHA2-128f-simple"",  // Hash-based"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,176,post_quantum,\bSPHINCS\b,"""SPHINCS+-SHA2-192f-simple"",  // Hash-based"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,177,post_quantum,\bSPHINCS\b,"""SPHINCS+-SHA2-256f-simple"",  // Hash-based"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,185,asymmetric,\bDSA\b,// Use ML-DSA-44 (Dilithium2) as default since it's available
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,186,asymmetric,\bDSA\b,"algorithm_to_use = ""ML-DSA-44"";"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,211,asymmetric,\bDSA\b,🎯 Using algorithm: ML-DSA-44
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,213,asymmetric,\bDSA\b,🔐 Testing ML-DSA-44
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,215,asymmetric,\bDSA\b,✅ Algorithm: ML-DSA-44
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,221,post_quantum,post.quantum\b,"2. 📄 Message 1: ""This document demonstrates post-quantum cryptography"" (52 bytes)"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,235,asymmetric,\bDSA\b,• ML-DSA (Dilithium) - Lattice-based signatures
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/slh_dsa_demo_fixed.c,235,post_quantum,\bDilithium\b,• ML-DSA (Dilithium) - Lattice-based signatures
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/Makefile,1,asymmetric,\bDSA\b,# Makefile for SLH-DSA Demo
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/Makefile,38,asymmetric,\bDSA\b,# Test different SLH-DSA variants
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/Makefile,40,asymmetric,\bDSA\b,"@echo ""🧪 Testing SLH-DSA Algorithms"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/Makefile,42,asymmetric,\bDSA\b,"@for algo in ""SLH-DSA-SHA2-128f"" ""SLH-DSA-SHA2-128s"" ""SLH-DSA-SHA2-192f""; do \"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/Makefile,54,asymmetric,\bDSA\b,"@./$(TARGET) 2>&1 | grep -A 20 ""Available SLH-DSA"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/Makefile,56,asymmetric,\bDSA\b,# Rebuild liboqs with SLH-DSA support
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/Makefile,58,asymmetric,\bDSA\b,"@echo ""🏗️  Rebuilding liboqs with SLH-DSA support..."""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/Makefile,62,asymmetric,\bDSA\b,"echo ""✅ liboqs rebuilt with SLH-DSA support!"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/Makefile,69,asymmetric,\bDSA\b,"@echo ""  test              - Test SLH-DSA variants"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/Makefile,72,asymmetric,\bDSA\b,"@echo ""  rebuild-liboqs    - Rebuild liboqs with SLH-DSA support"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,16,asymmetric,\bDSA\b,"printf(""📋 Available SLH-DSA (SPHINCS+) Algorithms:\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,16,post_quantum,\bSPHINCS\b,"printf(""📋 Available SLH-DSA (SPHINCS+) Algorithms:\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,22,asymmetric,\bDSA\b,// SLH-DSA algorithm names
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,24,asymmetric,\bDSA\b,"""SLH-DSA-SHA2-128f"", ""SLH-DSA-SHA2-128s"","
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,25,asymmetric,\bDSA\b,"""SLH-DSA-SHA2-192f"", ""SLH-DSA-SHA2-192s"","
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,26,asymmetric,\bDSA\b,"""SLH-DSA-SHA2-256f"", ""SLH-DSA-SHA2-256s"","
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,27,asymmetric,\bDSA\b,"""SLH-DSA-SHAKE-128f"", ""SLH-DSA-SHAKE-128s"","
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,28,asymmetric,\bDSA\b,"""SLH-DSA-SHAKE-192f"", ""SLH-DSA-SHAKE-192s"","
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,29,asymmetric,\bDSA\b,"""SLH-DSA-SHAKE-256f"", ""SLH-DSA-SHAKE-256s"","
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,50,asymmetric,\bDSA\b,"printf(""\n❌ No SLH-DSA algorithms are enabled!\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,53,asymmetric,\bDSA\b,"printf(""\n✅ %d of %d SLH-DSA algorithms enabled\n"", enabled_count, count);"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,97,asymmetric,\bDSA\b,"const char* message1 = ""This is the first document to sign with SLH-DSA"";"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,142,asymmetric,\bDSA\b,"const char* tampered_message = ""This is a tampered document to sign with SLH-DSA"";"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,152,asymmetric,\bDSA\b,"printf(""\n💡 SLH-DSA Characteristics:\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,166,asymmetric,\bDSA\b,"printf(""🎯 SLH-DSA (SPHINCS+) Signature Demonstration\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,166,post_quantum,\bSPHINCS\b,"printf(""🎯 SLH-DSA (SPHINCS+) Signature Demonstration\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,169,asymmetric,\bDSA\b,// List all available SLH-DSA algorithms
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,175,asymmetric,\bDSA\b,// Preferred SLH-DSA algorithms in order
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,177,asymmetric,\bDSA\b,"""SLH-DSA-SHA2-128f"", ""SLH-DSA-SHA2-128s"","
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,178,asymmetric,\bDSA\b,"""SLH-DSA-SHAKE-128f"", ""SLH-DSA-SHAKE-128s"","
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,179,asymmetric,\bDSA\b,"""SLH-DSA-SHA2-192f"", ""SLH-DSA-SHA2-192s"","
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,180,asymmetric,\bDSA\b,"""SLH-DSA-SHAKE-192f"", ""SLH-DSA-SHAKE-192s"","
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,181,asymmetric,\bDSA\b,"""SLH-DSA-SHA2-256f"", ""SLH-DSA-SHA2-256s"","
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,182,asymmetric,\bDSA\b,"""SLH-DSA-SHAKE-256f"", ""SLH-DSA-SHAKE-256s"","
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,203,asymmetric,\bDSA\b,"printf(""\n❌ No suitable SLH-DSA algorithms found!\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,204,post_quantum,\bSPHINCS\b,"printf(""💡 Rebuild liboqs with SPHINCS+ support:\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/slh_dsa_oqs_example_updated/basic/slh_dsa_demo.c,224,asymmetric,\bDSA\b,"printf(""\n✨ SLH-DSA demonstration completed!\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/ml_kem_oqs_example/mlkem_example.c,95,symmetric,AES\b,"printf(""   • AES-256 encryption\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/ml_dsa_oqs_example/Makefile,1,asymmetric,\bDSA\b,# Makefile for ML-DSA with OpenSSL linking
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/ml_dsa_oqs_example/Makefile,42,asymmetric,\bDSA\b,# Test different ML-DSA variants
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/ml_dsa_oqs_example/Makefile,44,asymmetric,\bDSA\b,"@echo ""🧪 Testing ML-DSA Algorithms"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/ml_dsa_oqs_example/Makefile,110,asymmetric,\bDSA\b,"@echo ""  test             - Test all ML-DSA variants"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/ml_dsa_oqs_example/mldsa_example.c,55,post_quantum,post.quantum\b,"const char* message = ""This is an important document that requires post-quantum signatures!"";"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/ml_dsa_oqs_example/mldsa_example.c,80,post_quantum,post.quantum\b,"const char* tampered_message = ""This is a tampered document that requires post-quantum signatures!"";"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/ml_dsa_oqs_example/mldsa_example.c,127,asymmetric,\bDSA\b,"printf(""🎯 ML-DSA (Dilithium) Signature Demonstration\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/ml_dsa_oqs_example/mldsa_example.c,127,post_quantum,\bDilithium\b,"printf(""🎯 ML-DSA (Dilithium) Signature Demonstration\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/ml_dsa_oqs_example/mldsa_example.c,140,asymmetric,\bDSA\b,// Test specific ML-DSA variants
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/ml_dsa_oqs_example/mldsa_example.c,143,asymmetric,\bDSA\b,"""ML-DSA-44"", ""ML-DSA-65"", ""ML-DSA-87"","
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/ml_dsa_oqs_example/mldsa_example.c,155,asymmetric,\bDSA\b,"printf(""\n💡 No ML-DSA variants found. Available algorithms:\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/ml_dsa_oqs_example/mldsa_example.c,159,asymmetric,\bDSA\b,"printf(""\n✨ ML-DSA demonstration completed!\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/sld_dsa/Makefile,30,asymmetric,\bDSA\b,# Test different SLH-DSA variants
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/sld_dsa/Makefile,32,asymmetric,\bDSA\b,"@echo ""Testing SLH-DSA variants:"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/sld_dsa/Makefile,34,asymmetric,\bDSA\b,"@for algo in ""SLH-DSA-SHA2-128s"" ""SLH-DSA-SHA2-128f"" ""SLH-DSA-SHA2-192s"" ""SLH-DSA-SHA2-192f"" ""SLH-DSA-SHA2-256s"" ""SLH-DSA-SHA2-256f""; do \"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/sld_dsa/Makefile,43,asymmetric,\bDSA\b,"./$(TARGET) ""SLH-DSA-SHA2-128f"" ""This is a custom test message for SLH-DSA"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/sld_dsa/Makefile,72,asymmetric,\bDSA\b,# Check if OpenSSL supports SLH-DSA
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/sld_dsa/Makefile,73,asymmetric,\bDSA\b,check-slh-dsa:
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/sld_dsa/Makefile,74,asymmetric,\bDSA\b,"@echo ""Checking SLH-DSA support in OpenSSL:"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/sld_dsa/Makefile,75,asymmetric,\bDSA\b,"@openssl list -public-key-algorithms 2>/dev/null | grep -i ""slh-dsa"" || echo ""No SLH-DSA algorithms found"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/sld_dsa/Makefile,87,asymmetric,\bDSA\b,"@echo ""  test             - Test all SLH-DSA variants"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/sld_dsa/Makefile,95,asymmetric,\bDSA\b,"@echo ""  check-slh-dsa    - Check if OpenSSL supports SLH-DSA"""
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/sld_dsa/Makefile,98,asymmetric,\bDSA\b,.PHONY: all run test test-custom clean install-deps-macos install-deps-ubuntu debug release show-config check-slh-dsa check-sig-algorithms help
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/sld_dsa/sld_dsa_demo.c.basic.txt,94,asymmetric,\bDSA\b,"unsigned char *type=""SLH-DSA-SHA2-128f"";"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/sld_dsa/sld_dsa_demo.c.basic.txt,108,asymmetric,\bDSA\b,Type: SLH-DSA-SHA2-128f
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/sld_dsa/sld_dsa_demo.c,134,asymmetric,\bDSA\b,"printf(""🚀 SLH-DSA Signature Demo\n"");"
openssl_pqc_tutorial,ursa-mikail,https://github.com/ursa-mikail/openssl_pqc_tutorial,C/sld_dsa/sld_dsa_demo.c,141,asymmetric,\bDSA\b,"const char *type = ""SLH-DSA-SHA2-128f"";"
